data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,admin3_pcode,inter_type,has_fatalities,month,civ_involved
8590170,104,MMR23394,23394,2021-10-01T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,FTR: Free Tiger Rangers,NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Yangon,Yangon-East,Yankin,Yankin,16.8236,96.1627,2,Democratic Voice of Burma,National,"On 1 October 2021, in Yankin township (Yangon-East district, Yangon region), the Free Tiger Ranger group bombed the Yankin Township Internal Revenue. The FTR said that they attacked it because the officials were collecting taxes forcefully for the civilians. There were no casualties.",0,1634046961,MMR,MMR013010,sole political militia action,FALSE,Oct,yes
8590171,104,MMR23158,23158,2021-10-06T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Civilians (Myanmar),Government of Myanmar (2021-) State Administration Council,7,37,Southeast Asia,Myanmar,Yangon,Yangon-East,Dagon Myothit (South),Dagon Myothit (South),16.8402,96.2258,2,Democratic Voice of Burma,National,"On 6 October 2021, in Dagon Myothit (South) township (Yangon-East district, Yangon region), there was an explosion at the ward administration office in Ward (No.24) and a 100-Household head was injured from the blast.",0,1634046961,MMR,MMR013018,political militia versus civilians,FALSE,Oct,yes
8590172,104,MMR17565,17565,2021-05-26T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Mon,Mawlamyine,Kyaikmaraw,Kyaikmaraw,16.3779,97.7345,1,Eleven Media Group,National,"On 26 May 2021, in Kyaikmaraw town (Kyaikmaraw township, Mawlamyine district, Mon state), a bomb exploded between Panglong Road and Kala Zay Road near the No. 3 Basic Education Primary School in Myo Aung ward. Casualties unknown.",0,1634046961,MMR,MMR011002,sole political militia action,FALSE,May,yes
8590173,104,MMR23353,23353,2021-10-01T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Katha,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Katha,Katha,Katha,24.1816,96.3316,2,Eleven Media Group,National,"On 1 October 2021, in Katha township (Katha district, Sagaing region), the Katha PDF attacked the Myanmar military forces with landmines. Casualties unknown.",0,1634046961,MMR,MMR005020,military versus political militia,FALSE,Oct,no
8590174,104,MMR23386,23386,2021-10-01T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,YPDF: Ye People's Defense Force,People's Defense Force - Thanbyuzayat,3,NA,NA,0,30,Southeast Asia,Myanmar,Mon,Mawlamyine,Thanbyuzayat,Thanbyuzayat,15.9689,97.7274,2,Eleven Media Group,National,"On 1 October 2021, near Sa Khan Gyi village (Thanbyuzayat township, Mawlamyine district, Mon state), the Ye PDF and Thanbyuzayat PDF bombed and destroyed the Myanmar military-owned Mytel telecom tower. There were no casualties.",0,1634046961,MMR,MMR011004,sole political militia action,FALSE,Oct,no
8590177,104,MMR23166,23166,2021-10-05T00:00:00Z,2021,1,Explosions/Remote violence,Grenade,People's Defense Force - Nay Pyi Taw,NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Nay Pyi Taw,Det Khi Na,Za Bu Thi Ri,Za Bu Thi Ri,19.7686,96.0726,2,Eleven Media Group,National,"On 5 October 2021, in Za Bu Thi Ri township (Det Khi Na district, Nay Pyi Taw), a grenade was thrown at a Ministry of Immigration and Population transport vehicle. Casualties unknown. The Nay Pyi Taw PDF claimed responsibility.",0,1634046961,MMR,MMR018002,sole political militia action,FALSE,Oct,no
8590192,104,MMR23169,23169,2021-10-05T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Local Group,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Kale,Kale,Kale,23.1568,94.1222,2,Irrawaddy,National,"On 5 October 2021, in Kale township (Kale district, Sagaing region), a local PDF group attacked a military convoy of 18 vehicles with remote-controlled explosives. Two vehicles were damaged in the attack. Casualties unknown.",0,1634046961,MMR,MMR005027,military versus political militia,FALSE,Oct,no
8590201,104,MMR23170,23170,2021-10-05T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,KIO/KIA: Kachin Independence Organization/Kachin Independence Army,NA,2,Military Forces of Myanmar (2021-),NA,1,12,Southeast Asia,Myanmar,Kachin,Myitkyina,Tanai,Ting Kauk,26.0778,96.7243,2,Kachin News Group,Subnational,"On 5 October 2021, near Ting Kauk village of Tanai township (Myitkyina township, Kachin state), the KIA attacked a military convoy with remote-controlled explosives. Casualties unknown.",0,1634046961,MMR,MMR001004,military versus rebels,FALSE,Oct,no
8590207,104,MMR23356,23356,2021-10-01T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Civilians (Myanmar),NA,7,37,Southeast Asia,Myanmar,Shan-North,Muse,Muse,Muse,23.9933,97.9103,2,Kachin News Group,National,"On 1 October 2021, in Hpawng Hseng village of Muse township (coded as Muse) (Muse district, Shan-North), a 70-year-old man stepped on a landmine and injured his legs while searching for tobacco.",0,1634046961,MMR,MMR015009,political militia versus civilians,FALSE,Oct,yes
8590236,104,MMR23260,23260,2021-10-07T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,ACPLF: Anti-Coup People's Liberation Force,Hmawbi Youths Army,3,NA,NA,0,30,Southeast Asia,Myanmar,Yangon,Yangon-North,Hmawbi,Hmawbi,17.0998,96.0418,2,Myanmar Labour News,National,"On 7 October 2021, in Hmawbi township (Yangon-North district, Yangon region), the Anti-Coup People's Liberation Force and the Hmawbi Youths Army reported that they bombed the military-owned MyTel telecom tower, Ward (No.3) administration office and the township USDP office in Ward (No.2). There were no casualties.",0,1634046961,MMR,MMR013003,sole political militia action,FALSE,Oct,yes
8590262,104,MMR23228,23228,2021-10-06T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Thabeikkyin,People's Defense Force - Tigyaing,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Mandalay,Pyinoolwin,Thabeikkyin,Takaung,23.5018,96.0136,2,Myanmar Now,National,"On 6 October 2021, near 3 Maing village in Takaung town (coded as Takaung) (Thabeikkyin township, Pyinoolwin district, Mandalay region), the Thabeikkyin and Tigyaing PDF attacked military convoys travelling from Tigyaing to Thabeikkyin with remote-controlled explosives. A PDF member reported that a military truck was damaged and about 30 military troops were injured.",0,1634046961,MMR,MMR010012,military versus political militia,FALSE,Oct,no
8590264,104,MMR23188,23188,2021-10-05T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Thanlyin,NA,3,Military Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Yangon,Yangon-South,Thanlyin,Thanlyin,16.7638,96.2518,2,Myanmar Now,National,"On 5 October 2021, in Thanlyin township (Yangon-South district, Yangon region), there was an explosion at the Thilawa special economic zone development road junction. The Thanlyin PDF reported that they did the bombing ahead of the coup leader Min Aung Hlaing's trip and 1 soldier died on the spot from the blast and another one died later at hospital.",2,1634046961,MMR,MMR013023,military versus political militia,TRUE,Oct,no
8590267,104,MMR23372,23372,2021-10-03T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,NA,NA,0,10,Southeast Asia,Myanmar,Sagaing,Yinmarbin,Pale,Pale,21.9341,94.8748,2,Myanmar Now,National,"On 3 October 2021, in Wun Pyin village of Pale township (coded as Pale) (Yinmarbin district, Sagaing region), the military fired heavy artillery shells to the village. A house was destroyed and the rest of the houses were also searched by the military. Casualties unknown.",0,1634046961,MMR,MMR005019,sole military action,FALSE,Oct,no
8590271,104,MMR23459,23459,2021-10-01T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Myanmar (2021-),NA,1,KNDF: Karenni Nationalities Defense Force,NA,3,13,Southeast Asia,Myanmar,Kayah,Loikaw,Demoso,Nan Mei Khon,19.6696,97.1091,1,Myanmar Now,National,"On 1 October 2021, in Nan Mei Khon town (Demoso Township, Loikaw District, Kayah State), a landmine exploded and killed a member of KNDF while the KNDF soldiers tried to clear landmines planted by the Myanmar military.",1,1634046961,MMR,MMR002002,military versus political militia,TRUE,Oct,no
8590277,104,MMR23267,23267,2021-10-08T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,YDF: Yaw Defense Force,People's Defense Force - Saw Township,3,NA,NA,0,30,Southeast Asia,Myanmar,Magway,Gangaw,Saw,Saw,21.1498,94.1556,2,Myanmar Now,National,"On 8 October 2021, in Saw township (Gangaw district, Magway region), the YDF and Saw PDF attacked a military convoy of 100 soldiers with remote-controlled explosives. Casualties unknown.",0,1634046961,MMR,MMR009025,sole political militia action,FALSE,Oct,no
8590285,104,MMR23221,23221,2021-10-06T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,PSTF: Pathein Special Task Force,DGWCF: Delta Guerrilla Warfare Collective Forces,3,NA,NA,0,30,Southeast Asia,Myanmar,Ayeyarwady,Pathein,Pathein,Pathein,16.7792,94.7321,1,Network Media Group,National,"On 6 October 2021, in Pathein town (Pathein township, Pathein district, Ayeyarwady region), the military-owned MyTel telecom tower in Nga Kye Htu ward was bombed and destroyed. There were no casualties. The Pathein Special Task Force (PSTF) reported that they did the bombing in cooperation with Delta Guerrilla Warfare Collective Forces.",0,1634046961,MMR,MMR017001,sole political militia action,FALSE,Oct,yes
8590305,104,MMR23360,23360,2021-10-05T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Civilians (Myanmar),NA,7,37,Southeast Asia,Myanmar,Shan-North,Kyaukme,Kyaukme,Kyaukme,22.5392,97.0343,2,Shan Herald Agency for News,National,"On 5 October 2021, in Wan Hawng (Mant Hawng) village of Kyaukme township (coded as Kyaukme) (Kyaukme district, Shan-North state), two bombs exploded at a football stadium, killing one person and injuring another one.",1,1634046961,MMR,MMR015012,political militia versus civilians,TRUE,Oct,yes
8590311,104,MMR23175,23175,2021-10-05T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Civilians (Myanmar),NA,7,37,Southeast Asia,Myanmar,Shan-South,Loilen,Mongkaing,Ham Ngaing,21.8832,97.6601,2,Shan Herald Agency for News,National,"On 5 October 2021, near Ham Ngaing village of Mongkaing township (Loilen district, Shan-South state), two civilians stepped on a landmine in an orange farm and were severely injured from the blast. No information on who planted the landmine.",0,1634046961,MMR,MMR014016,political militia versus civilians,FALSE,Oct,yes
8590315,104,MMR23266,23266,2021-10-05T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Civilians (Myanmar),NA,7,37,Southeast Asia,Myanmar,Shan-North,Muse,Namhkan,Man Hawng,23.8447,97.6635,1,Shwe Phee Myay News Agency,National,"On 5 October 2021, in Man Hawng village of Namhkan township (Muse district, Shan-North state), a young activist and teacher of the Shan State Youth Capacity Building Center (SSYCBC) was killed from an explosion as his car hit landmines. The SSYCBC released a statement, condemning the organization responsible for the assassination.",1,1634046961,MMR,MMR015010,political militia versus civilians,TRUE,Oct,yes
8590318,104,MMR23456,23456,2021-09-30T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Myanmar (2021-),NA,1,Civilians (Myanmar),NA,7,17,Southeast Asia,Myanmar,Shan-North,Muse,Muse,Hpawng Hseng Ywar Ma,24.111,98.4242,1,Shwe Phee Myay News Agency,National,"On 30 September 2021, in Hpawng Hseng village (Muse Township, Muse District, Shan-North), a Hpawng Hseng villager stepped a landmine planted by the Myanmar military. He was sustained injuries in his leg. Location coded as Hpawng Hseng Ywar Ma.",0,1634046961,MMR,MMR015009,military versus civilians,FALSE,Sep,yes
8590326,104,MMR21741,21741,2021-08-24T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Civilians (Myanmar),Military Forces of Myanmar (2021-),7,37,Southeast Asia,Myanmar,Ayeyarwady,Pathein,Pathein,Pathein,16.7792,94.7321,1,VOA,International,"On 24 August 2021, in Pathein town (Pathein township, Pathein district, Ayeyarwady region), there was an explosion between the buildings of the Myanmar Economic bank and the Ministry of Construction. A few people were injured. The explosion also injured four military soldiers.",0,1634046961,MMR,MMR017001,political militia versus civilians,FALSE,Aug,yes
8594057,104,MMR15251,15251,2021-04-14T00:00:00Z,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),NA,1,NA,NA,0,10,Southeast Asia,Myanmar,Kachin,Myitkyina,Tanai,Ting Kauk,26.0778,96.7243,1,Myitkyina Journal,Subnational,"On 14 April 2021, in Ting Kawk village (Tanai township, Myitkyina District, Kachin State), the Ting Taw village-based Myanmar military fired artillery shells. Casualties unknown.",0,1634080907,MMR,MMR001004,sole military action,FALSE,Apr,no
8600642,104,MMR22468,22468,2021-09-15T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Chaung-U,NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Sagaing,Monywa,Chaung-U,Chaung-U,21.9569,95.2736,2,VOA; Myanmar Now,National-International,"On 15 September 2021, in Chaung-U township (Monywa District, Sagaing Region), the Chaung-U PDF bombed a telecom tower operated by the military-owned company MyTel. Military began raiding villages in the area following the bombing. There were no casualties.",0,1634652301,MMR,MMR005015,sole political militia action,FALSE,Sep,no
8600643,104,MMR23096,23096,2021-09-26T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Yesagyo,NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Ma Au (South),21.7313,95.1902,2,Radio Free Asia; Democratic Voice of Burma,National-Regional,"On 26 September 2021, near Ma Au (South) village (Yesagyo township, Pakkoku district, Magway region), the Yesagyo PDF bombed and destroyed the telecom tower operated by the military-owned company MyTel. There were no casualties.",0,1634652301,MMR,MMR009019,sole political militia action,FALSE,Sep,no
8600646,104,MMR23460,23460,2021-10-14T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),NA,3,Civilians (Myanmar),NA,7,37,Southeast Asia,Myanmar,Sagaing,Monywa,Monywa,Monywa,22.1086,95.1358,1,Radio Free Asia; Democratic Voice of Burma,National-Regional,"On 14 October 2021, at the town center traffic light of Monywa town (Monywa township, Monywa district, Sagaing region), an explosion occurred while municipal staff were putting garbage bins into a garbage collection truck. One staff was killed from the blast and the other three were injured. No one has claimed responsibility.",1,1634652301,MMR,MMR005012,political militia versus civilians,TRUE,Oct,yes
8600647,104,MMR23465,23465,2021-10-14T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,LPDF-Sintgaing: Local People's Defense Force Sintgaing,NA,3,NA,NA,0,30,Southeast Asia,Myanmar,Mandalay,Kyaukse,Sintgaing,Si Son,21.8025,96.0574,2,Democratic Voice of Burma; VOA,National-International,"On 14 October 2021, near Si Son village of Sintgaing township (Kyaukse district, Mandalay region), the Yangon-Mandalay railroad was bombed and damaged. There were no casualties. The local PDF Sintgaing claimed responsibility.",0,1634652301,MMR,MMR010014,sole political militia action,FALSE,Oct,no
8600652,104,MMR23573,23573,2021-10-11T00:00:00Z,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - South Monywa,NA,3,Police Forces of Myanmar (2021-),NA,1,13,Southeast Asia,Myanmar,Sagaing,Monywa,Monywa,Monywa,22.1086,95.1358,2,Radio Free Asia; Democratic Voice of Burma,National-Regional,"On 11 October 2021, in Monywa township (Monywa district, Sagaing region), the South Monywa PDF attacked the No. 2 police station with bombs. Two policemen were killed in the bombing attack. One member from the South Monywa PDF was injured.",2,1634652301,MMR,MMR005012,military versus political militia,TRUE,Oct,yes
